Subject,Trial Number,Type of Action,Object Type,GestureCondition,Word Order,Exclude,Spatial Cue,Randomizer,Randomizer Set,Clipped Movie File,Event,Word Order.Recode,Exclude.Recode,Spatial Cue.Recode,Used ASL,"""Embodied"" in some way",Comments,Spatial.Cue.Katy
5,14,Intransitive,None,Case,VSV,,0,0.545519748,7,Spatial_Clipped_081,Ball rolls,"V,SV",,1,,,,NA
5,15,Transitive,Person,Case,VOSV,,0,0.545519748,7,Spatial_Clipped_081,Girl elbows old lady,"V,OSV",,1,,,,NA
5,16,Intransitive,None,Case,VSV,,0,0.545519748,7,Spatial_Clipped_081,Boy skates,"V,SV",,1,,,,NA
5,17,Transitive,Person,Case,VSOV,,0,0.57197272,7,Spatial_Clipped_082,Fireman kicks girl,"V,SOV",,1,,,,NA
5,18,Transitive,Object,Case,VOSV,,0,0.57197272,7,Spatial_Clipped_082,Old lady kisses star,"V,OSV",,1,,,,NA
5,19,Transitive,Person,Case,VOSV,,0,0.57197272,7,Spatial_Clipped_082,Old lady rubs fireman,"V,OSV",,1,,,,NA
5,20,Transitive,Person,Case,VSOV,,0,0.57197272,7,Spatial_Clipped_082,Girl throws old lady,"V,SOV",,1,,,,NA
5,21,Intransitive,None,Case,VSV,,0,0.40937178,7,Spatial_Clipped_083,Star jumps,"V,SV",,1,,,,NA
5,22,Intransitive,None,Case,VSV,,0,0.40937178,7,Spatial_Clipped_083,Fireman falls,"V,SV",,1,,,,NA
5,23,Intransitive,None,Case,VSV,,0,0.40937178,7,Spatial_Clipped_083,Heart falls,"V,SV",,1,,,,NA
5,24,Transitive,Object,Case,VOSV,,0,0.40937178,7,Spatial_Clipped_083,Boy pokes heart,"V,OSV",,1,,,,NA
5,25,Transitive,Object,Case,VSOV,,0,0.39646493,7,Spatial_Clipped_084,Fireman lifts car,"V,SOV",,1,,,,NA
5,26,Transitive,Person,Case,VSOV,,0,0.39646493,7,Spatial_Clipped_084,Old lady pokes fireman,"V,SOV",,1,,,,NA
5,27,Intransitive,None,Case,VSV,,0,0.39646493,7,Spatial_Clipped_084,Girl tumbles,"V,SV",,1,,,,NA
5,28,Transitive,Person,Case,VOSV,,0,0.39646493,7,Spatial_Clipped_084,Girl kisses boy,"V,OSV",,1,,,,NA
5,5,Transitive,Object,Free,SOV,,1,0.954845632,7,Spatial_Clipped_073,Boy kicks ball,SOV,,0,,E,,NA
5,6,Transitive,Object,Free,SOV,,1,0.954845632,7,Spatial_Clipped_073,Girl pushes car,SOV,,1,,E,,NA
5,7,Intransitive,None,Free,SV,,0,0.954845632,7,Spatial_Clipped_073,Old lady jumps,SV,,0,,E,,NA
5,8,Transitive,Person,Free,SVO,,0,0.954845632,7,Spatial_Clipped_073,Fireman pushes boy,SVO,,0,,E,,NA
5,9,Transitive,Object,Free,OSV,,1,0.982024112,7,Spatial_Clipped_074,Old lady elbows ball,OSV,,1,,E,,NA
5,10,Intransitive,None,Free,SV,,0,0.982024112,7,Spatial_Clipped_074,Car tumbles,SV,,1,,,,NA
5,11,Transitive,Object,Free,OSV,,1,0.982024112,7,Spatial_Clipped_074,Girl rubs heart,OSV,,1,,E,,NA
5,12,Transitive,Person,Free,SVO,,0,0.982024112,7,Spatial_Clipped_074,Boy lifts girl,SVO,,0,,E,,NA
5,13,Transitive,Object,Free,SVO,,0,0.939259893,7,Spatial_Clipped_075,Fireman throws star,SVO,,0,,E,,NA
5,14,Intransitive,None,Free,SV,,0,0.939259893,7,Spatial_Clipped_075,Ball rolls,SV,,0,,,,NA
5,15,Transitive,Person,Free,SVOV,1,1,0.939259893,7,Spatial_Clipped_075,Girl elbows old lady,"SVO,V",,1,,E,,NA
5,16,Intransitive,None,Free,SV,,0,0.939259893,7,Spatial_Clipped_075,Boy skates,SV,,0,,E,,NA
5,17,Transitive,Person,Free,SVO,,0,0.436309594,7,Spatial_Clipped_076,Fireman kicks girl,SVO,,0,,E,,NA
5,18,Transitive,Object,Free,OSV,,1,0.436309594,7,Spatial_Clipped_076,Old lady kisses star,OSV,,1,,E,,NA
5,19,Transitive,Person,Free,SVO,,0,0.436309594,7,Spatial_Clipped_076,Old lady rubs fireman,SVO,,0,,E,,NA
5,20,Transitive,Person,Free,SVO,,0,0.436309594,7,Spatial_Clipped_076,Girl throws old lady,SVO,,0,,E,,NA
5,21,Intransitive,None,Free,SV,,0,0.211239834,7,Spatial_Clipped_077,Star jumps,"S,SV",,0,,,,NA
5,22,Intransitive,None,Free,SV,,0,0.211239834,7,Spatial_Clipped_077,Fireman falls,SV,,0,,,,NA
5,23,Intransitive,None,Free,SV,,0,0.211239834,7,Spatial_Clipped_077,Heart falls,SV,,0,,,,NA
5,24,Transitive,Object,Free,OSV,,1,0.211239834,7,Spatial_Clipped_077,Boy pokes heart,OSV,,1,,E,,NA
5,25,Transitive,Object,Free,OSV,,1,0.109972163,7,Spatial_Clipped_078,Fireman lifts car,OSV,,1,,E,,NA
5,26,Transitive,Person,Free,OSV,,1,0.109972163,7,Spatial_Clipped_078,Old lady pokes fireman,OSV,,1,,E,,NA
5,27,Intransitive,None,Free,SV,,0,0.109972163,7,Spatial_Clipped_078,Girl tumbles,SV,,0,,E,,NA
5,28,Transitive,Person,Free,OSV,,1,0.109972163,7,Spatial_Clipped_078,Girl kisses boy,OSV,,1,,E,,NA
6,5,Transitive,Object,Case,SOV,,1,0.615861825,8,Spatial_Clipped_091,Boy kicks ball,SOV,,1,,,,NA
6,6,Transitive,Object,Case,SOV,,0,0.615861825,8,Spatial_Clipped_091,Girl pushes car,SOV,,1,,,,NA
6,7,Intransitive,None,Case,SV,,0,0.615861825,8,Spatial_Clipped_091,Old lady jumps,SV,,1,,E,,NA
6,8,Transitive,Person,Case,SOV,,1,0.615861825,8,Spatial_Clipped_091,Fireman pushes boy,SOV,,1,,,,NA
6,9,Transitive,Object,Case,SOV,,0,0.637397157,8,Spatial_Clipped_092,Old lady elbows ball,SOV,,1,,E,,NA
6,10,Intransitive,None,Case,SV,,0,0.637397157,8,Spatial_Clipped_092,Car tumbles,SV,,1,,,,NA
6,11,Transitive,Object,Case,SOV,,1,0.637397157,8,Spatial_Clipped_092,Girl rubs heart,SOV,,1,,,,NA
6,12,Transitive,Person,Case,SOV,,1,0.637397157,8,Spatial_Clipped_092,Boy lifts girl,SOV,,1,,,,NA
6,13,Transitive,Object,Case,SOV,,1,0.696495536,8,Spatial_Clipped_093,Fireman throws star,SOV,,1,,,,NA
6,14,Intransitive,None,Case,SV,,0,0.696495536,8,Spatial_Clipped_093,Ball rolls,SV,,1,,,,NA
6,15,Transitive,Person,Case,SOV,,1,0.696495536,8,Spatial_Clipped_093,Girl elbows old lady,SOV,,1,,E,,NA
6,16,Intransitive,None,Case,SV,,0,0.696495536,8,Spatial_Clipped_093,Boy skates,SV,,1,,,,NA
6,17,Transitive,Person,Case,SOV,,1,0.433357349,8,Spatial_Clipped_094,Fireman kicks girl,SOV,,1,,,,NA
6,18,Transitive,Object,Case,SOV,,1,0.433357349,8,Spatial_Clipped_094,Old lady kisses star,SOV,,1,,,,NA
6,19,Transitive,Person,Case,SOV,,1,0.433357349,8,Spatial_Clipped_094,Old lady rubs fireman,SOV,,1,,,,NA
6,20,Transitive,Person,Case,SOV,,1,0.433357349,8,Spatial_Clipped_094,Girl throws old lady,SOV,,1,,,,NA
6,21,Intransitive,None,Case,SV,,0,0.941869177,8,Spatial_Clipped_095,Star jumps,SV,,1,,,,NA
6,22,Intransitive,None,Case,SV,,0,0.941869177,8,Spatial_Clipped_095,Fireman falls,SV,,1,,,,NA
6,23,Intransitive,None,Case,SV,,0,0.941869177,8,Spatial_Clipped_095,Heart falls,SV,,1,,,,NA
6,24,Transitive,Object,Case,SOV,,1,0.941869177,8,Spatial_Clipped_095,Boy pokes heart,SOV,,1,,,,NA
6,25,Transitive,Object,Case,SOV,,1,0.794983645,8,Spatial_Clipped_096,Fireman lifts car,SOV,,1,,,,NA
6,26,Transitive,Person,Case,SOV,,1,0.794983645,8,Spatial_Clipped_096,Old lady pokes fireman,SOV,,1,,,,NA
6,27,Intransitive,None,Case,SV,,0,0.794983645,8,Spatial_Clipped_096,Girl tumbles,SV,,1,,,,NA
6,28,Transitive,Person,Case,SOV,,1,0.794983645,8,Spatial_Clipped_096,Girl kisses boy,SOV,,1,,,,NA
6,5,Transitive,Object,Free,SV,1,0,0.941673926,8,Spatial_Clipped_085,Boy kicks ball,SV,X,0,,E,Only gestured 'Boy kicks',NA
6,6,Transitive,Object,Free,SVO,,0,0.941673926,8,Spatial_Clipped_085,Girl pushes car,SVO,,0,,E,,NA
6,7,Intransitive,None,Free,SV,,0,0.941673926,8,Spatial_Clipped_085,Old lady jumps,SV,,0,,E,,NA
6,8,Transitive,Person,Free,SVO,,0,0.941673926,8,Spatial_Clipped_085,Fireman pushes boy,SVO,,0,,E,,NA
6,9,Transitive,Object,Free,SVO,,0,0.582458653,8,Spatial_Clipped_086,Old lady elbows ball,SVO,,0,,E,,NA
6,10,Intransitive,None,Free,SV,,0,0.582458653,8,Spatial_Clipped_086,Car tumbles,SV,,0,,,,NA
6,11,Transitive,Object,Free,SVO,,0,0.582458653,8,Spatial_Clipped_086,Girl rubs heart,SVO,,0,,E,,NA
6,12,Transitive,Person,Free,SVO,,0,0.582458653,8,Spatial_Clipped_086,Boy lifts girl,SVO,,0,,E,,NA
6,13,Transitive,Object,Free,SVO,,0,0.915349539,8,Spatial_Clipped_087,Fireman throws star,SVO,,0,,E,,NA
6,14,Intransitive,None,Free,SV,,0,0.915349539,8,Spatial_Clipped_087,Ball rolls,SV,,0,,,,NA
6,15,Transitive,Person,Free,SVO,,0,0.915349539,8,Spatial_Clipped_087,Girl elbows old lady,SVO,,0,,E,,NA
6,16,Intransitive,None,Free,SV,,0,0.915349539,8,Spatial_Clipped_087,Boy skates,SV,,0,,E,,NA
6,17,Transitive,Person,Free,SVO,,0,0.850099538,8,Spatial_Clipped_088,Fireman kicks girl,SVO,,0,,E,,NA
6,18,Transitive,Object,Free,SVO,,0,0.850099538,8,Spatial_Clipped_088,Old lady kisses star,SVO,,0,,E,,NA
6,19,Transitive,Person,Free,SVO,,0,0.850099538,8,Spatial_Clipped_088,Old lady rubs fireman,SVO,,0,,E,,NA
6,20,Transitive,Person,Free,SVO,,0,0.850099538,8,Spatial_Clipped_088,Girl throws old lady,SVO,,0,,E,,NA
6,21,Intransitive,None,Free,SV,,0,0.266490394,8,Spatial_Clipped_089,Star jumps,SV,,0,,,,NA
6,22,Intransitive,None,Free,SV,,0,0.266490394,8,Spatial_Clipped_089,Fireman falls,SV,,0,,E,,NA
6,23,Intransitive,None,Free,SV,,0,0.266490394,8,Spatial_Clipped_089,Heart falls,SV,,0,,,,NA
6,24,Transitive,Object,Free,SVO,,0,0.266490394,8,Spatial_Clipped_089,Boy pokes heart,SVO,,0,,E,,NA
6,25,Transitive,Object,Free,SVO,,0,0.905153067,8,Spatial_Clipped_090,Fireman lifts car,SVO,,0,,E,,NA
6,26,Transitive,Person,Free,SVO,,0,0.905153067,8,Spatial_Clipped_090,Old lady pokes fireman,SVO,,0,,E,,NA
6,27,Intransitive,None,Free,SV,,0,0.905153067,8,Spatial_Clipped_090,Girl tumbles,SV,,0,,,,NA
6,28,Transitive,Person,Free,SVO,,0,0.905153067,8,Spatial_Clipped_090,Girl kisses boy,SVO,,0,,E,,NA
7,5,Transitive,Person,Case,SOV,,1,0.809423767,9,Spatial_Clipped_103,Girl kisses boy,OSV,,1,,,,NA
7,6,Intransitive,None,Case,SV,,0,0.809423767,9,Spatial_Clipped_103,Girl tumbles,SV,,1,,,,NA
7,7,Transitive,Person,Case,SOV,,1,0.809423767,9,Spatial_Clipped_103,Old lady pokes fireman,SOV,,1,,,,NA
7,8,Transitive,Object,Case,OSV,,1,0.809423767,9,Spatial_Clipped_103,Fireman lifts car,OSV,X,1,,,"In the sentence, the car lifts the fireman.",NA
7,9,Transitive,Object,Case,OSV,,1,0.329592963,9,Spatial_Clipped_104,Boy pokes heart,OSV,,1,,,,NA
7,10,Intransitive,None,Case,SV,,0,0.329592963,9,Spatial_Clipped_104,Heart falls,SV,X,1,,,Also gestured the box and used it as part of the sentence,NA
7,11,Intransitive,None,Case,SV,,0,0.329592963,9,Spatial_Clipped_104,Fireman falls,SV,,1,,,,NA
7,12,Intransitive,None,Case,SV,,0,0.329592963,9,Spatial_Clipped_104,Star jumps,SV,,1,,,,NA
7,13,Transitive,Person,Case,OSV,,1,0.360527327,9,Spatial_Clipped_105,Girl throws old lady,OSV,,1,,,,NA
7,14,Transitive,Person,Case,SOV,,1,0.360527327,9,Spatial_Clipped_105,Old lady rubs fireman,SOV,,1,,,,NA
7,15,Transitive,Object,Case,SOV,,1,0.360527327,9,Spatial_Clipped_105,Old lady kisses star,SOV,,1,,E,,NA
7,16,Transitive,Person,Case,SOV,,1,0.360527327,9,Spatial_Clipped_105,Fireman kicks girl,SOV,,1,,,,NA
7,17,Intransitive,None,Case,SV,,0,0.619328895,9,Spatial_Clipped_106,Boy skates,SV,,1,,,,NA
7,18,Transitive,Person,Case,OSV,,1,0.619328895,9,Spatial_Clipped_106,Girl elbows old lady,OSV,,1,,,,NA
7,19,Intransitive,None,Case,SV,,0,0.619328895,9,Spatial_Clipped_106,Ball rolls,SV,,1,,,,NA
7,20,Transitive,Object,Case,SOV,,1,0.619328895,9,Spatial_Clipped_106,Fireman throws star,SOV,,1,,,,NA
7,21,Transitive,Person,Case,SOV,,1,0.118990729,9,Spatial_Clipped_107,Boy lifts girl,SOV,,1,,,,NA
7,22,Transitive,Object,Case,OSV,,1,0.118990729,9,Spatial_Clipped_107,Girl rubs heart,OSV,,1,,,,NA
7,23,Intransitive,None,Case,SV,,0,0.118990729,9,Spatial_Clipped_107,Car tumbles,SV,,1,,,,NA
7,24,Transitive,Object,Case,OSV,,1,0.118990729,9,Spatial_Clipped_107,Old lady elbows ball,OSV,,1,,,,NA
7,25,Transitive,Person,Case,SOV,,1,0.432869149,9,Spatial_Clipped_108,Fireman pushes boy,SOV,,1,,,,NA
7,26,Intransitive,None,Case,SV,,0,0.432869149,9,Spatial_Clipped_108,Old lady jumps,SV,,1,,,,NA
7,27,Transitive,Object,Case,SOV,,1,0.432869149,9,Spatial_Clipped_108,Girl pushes car,SOV,,1,,,,NA
7,28,Transitive,Object,Case,OSV,,1,0.432869149,9,Spatial_Clipped_108,Boy kicks ball,OSV,,1,,,,NA
7,5,Transitive,Person,Free,OSV,,0,0.548120822,9,Spatial_Clipped_097,Girl kisses boy,OSV,,0,,E,,NA
7,6,Intransitive,None,Free,SV,,0,0.548120822,9,Spatial_Clipped_097,Girl tumbles,SV,,0,,,,NA
7,7,Transitive,Person,Free,OSV,,0,0.548120822,9,Spatial_Clipped_097,Old lady pokes fireman,OSV,,0,,E,,NA
7,8,Transitive,Object,Free,SV,1,0,0.548120822,9,Spatial_Clipped_097,Fireman lifts car,SV,X,0,,E,Only gestured 'Fireman lifts',NA
7,9,Transitive,Object,Free,SOV,,0,0.926353899,9,Spatial_Clipped_098,Boy pokes heart,SOV,,0,,E,,NA
7,10,Intransitive,None,Free,SV,,0,0.926353899,9,Spatial_Clipped_098,Heart falls,SV,,0,,,,NA
7,11,Intransitive,None,Free,SV,,0,0.926353899,9,Spatial_Clipped_098,Fireman falls,SV,,0,,E,,NA
7,12,Intransitive,None,Free,SV,,0,0.926353899,9,Spatial_Clipped_098,Star jumps,SV,,0,,,,NA
7,13,Transitive,Person,Free,SOV,,0,0.062692649,9,Spatial_Clipped_099,Girl throws old lady,SOV,,0,,E,,NA
7,14,Transitive,Person,Free,SV,1,0,0.062692649,9,Spatial_Clipped_099,Old lady rubs fireman,SV,X,0,,E,Only gestured 'Ond lady rubs',NA
7,15,Transitive,Object,Free,SOV,,0,0.062692649,9,Spatial_Clipped_099,Old lady kisses star,SOV,,0,,E,,NA
7,16,Transitive,Person,Free,SOV,,0,0.062692649,9,Spatial_Clipped_099,Fireman kicks girl,SOV,,0,,,,NA
7,17,Intransitive,None,Free,SV,,0,0.577092522,9,Spatial_Clipped_100,Boy skates,SV,,0,,,,NA
7,18,Transitive,Person,Free,SV,1,0,0.577092522,9,Spatial_Clipped_100,Girl elbows old lady,SV,X,0,,E,Only gestured 'Girl elbows',NA
7,19,Intransitive,None,Free,SV,,0,0.577092522,9,Spatial_Clipped_100,Ball rolls,SV,,0,,,,NA
7,20,Transitive,Object,Free,SOV,,0,0.577092522,9,Spatial_Clipped_100,Fireman throws star,SOV,,0,,E,,NA
7,21,Transitive,Person,Free,SV,1,0,0.326988324,9,Spatial_Clipped_101,Boy lifts girl,SV,X,0,,E,Only gestured 'Boy lifts',NA
7,22,Transitive,Object,Free,SOV,,0,0.326988324,9,Spatial_Clipped_101,Girl rubs heart,SOV,,0,,E,,NA
7,23,Intransitive,None,Free,SV,,0,0.326988324,9,Spatial_Clipped_101,Car tumbles,SV,,0,,,,NA
7,24,Transitive,Object,Free,OSV,,0,0.326988324,9,Spatial_Clipped_101,Old lady elbows ball,OSV,,0,,E,,NA
7,25,Transitive,Person,Free,SOV,,0,0.715879048,9,Spatial_Clipped_102,Fireman pushes boy,SOV,,0,,E,,NA
7,26,Intransitive,None,Free,SV,,0,0.715879048,9,Spatial_Clipped_102,Old lady jumps,SV,,0,,,,NA
7,27,Transitive,Object,Free,SOV,,0,0.715879048,9,Spatial_Clipped_102,Girl pushes car,SOV,,0,,E,,NA
7,28,Transitive,Object,Free,SOV,,0,0.715879048,9,Spatial_Clipped_102,Boy kicks ball,SOV,,0,,,,NA
8,5,Transitive,Object,Case,SOV,,1,0.586164179,10,Spatial_Clipped_115,Boy kicks ball,OSV,,1,,,,NA
8,6,Transitive,Object,Case,SOV,,1,0.586164179,10,Spatial_Clipped_115,Girl pushes car,SOV,,1,,,,NA
8,7,Intransitive,None,Case,SV,,0,0.586164179,10,Spatial_Clipped_115,Old lady jumps,SV,,1,,,,NA
8,8,Transitive,Person,Case,SOV,,1,0.586164179,10,Spatial_Clipped_115,Fireman pushes boy,SOV,,1,,,,NA
8,9,Transitive,Object,Case,SOV,,1,0.482942514,10,Spatial_Clipped_116,Old lady elbows ball,SOV,,1,,,,NA
8,10,Intransitive,None,Case,SV,,0,0.482942514,10,Spatial_Clipped_116,Car tumbles,SV,,1,,,,NA
8,11,Transitive,Object,Case,SOV,,1,0.482942514,10,Spatial_Clipped_116,Girl rubs heart,SOV,,1,,,,NA
8,12,Transitive,Person,Case,OSV,,1,0.482942514,10,Spatial_Clipped_116,Boy lifts girl,OSV,,1,,,,NA
8,13,Transitive,Object,Case,SOV,,1,0.680550151,10,Spatial_Clipped_117,Fireman throws star,SOV,,1,,,,NA
8,14,Intransitive,None,Case,SV,,0,0.680550151,10,Spatial_Clipped_117,Ball rolls,SV,,0,,,,NA
8,15,Transitive,Person,Case,SOV,,1,0.680550151,10,Spatial_Clipped_117,Girl elbows old lady,SOV,,1,,E,,NA
8,16,Intransitive,None,Case,SV,,0,0.680550151,10,Spatial_Clipped_117,Boy skates,S,X,0,,,"Only gestured either skate or boy, but not both. No sentence",NA
8,17,Transitive,Person,Case,SOV,,1,0.597629046,10,Spatial_Clipped_118,Fireman kicks girl,SOV,,1,,,,NA
8,18,Transitive,Object,Case,SOV,,1,0.597629046,10,Spatial_Clipped_118,Old lady kisses star,SOV,,1,,E,,NA
8,19,Transitive,Person,Case,SOV,,1,0.597629046,10,Spatial_Clipped_118,Old lady rubs fireman,SOV,,1,,,,NA
8,20,Transitive,Person,Case,SOV,,1,0.597629046,10,Spatial_Clipped_118,Girl throws old lady, SOV,,1,,,,NA
8,21,Intransitive,None,Case,SV,,0,0.67591805,10,Spatial_Clipped_119,Star jumps,SV,,0,,,,NA
8,22,Intransitive,None,Case,SV,,0,0.67591805,10,Spatial_Clipped_119,Fireman falls,SV,,0,,,,NA
8,23,Intransitive,None,Case,SV,,0,0.67591805,10,Spatial_Clipped_119,Heart falls,SV,,0,,,,NA
8,24,Transitive,Object,Case,SOV,,1,0.67591805,10,Spatial_Clipped_119,Boy pokes heart,SOV,,1,,,,NA
8,25,Transitive,Object,Case,SOV,,1,0.433038004,10,Spatial_Clipped_120,Fireman lifts car,SOV,,1,,,,NA
8,26,Transitive,Person,Case,OSV,,1,0.433038004,10,Spatial_Clipped_120,Old lady pokes fireman,OSV,,1,,,,NA
8,27,Intransitive,None,Case,SV,,0,0.433038004,10,Spatial_Clipped_120,Girl tumbles,SV,,0,,,,NA
8,28,Transitive,Person,Case,SOV,,1,0.433038004,10,Spatial_Clipped_120,Girl kisses boy,SOV,,1,,E,,NA
8,5,Transitive,Object,Free,SOV,,0,0.475241406,10,Spatial_Clipped_109,Boy kicks ball,SOV,,0,,,,NA
8,6,Transitive,Object,Free,SV,1,0,0.475241406,10,Spatial_Clipped_109,Girl pushes car,OV,X,0,,E,Only gestured 'Car pushes',NA
8,7,Intransitive,None,Free,SV,,0,0.475241406,10,Spatial_Clipped_109,Old lady jumps,SV,,0,,,,NA
8,8,Transitive,Person,Free,SVO,,0,0.475241406,10,Spatial_Clipped_109,Fireman pushes boy,SVO,,0,,E,,NA
8,9,Transitive,Object,Free,SVO,,0,0.586906851,10,Spatial_Clipped_110,Old lady elbows ball,SVO,,0,,E,,NA
8,10,Intransitive,None,Free,SV,,0,0.586906851,10,Spatial_Clipped_110,Car tumbles,SV,,0,,,,NA
8,11,Transitive,Object,Free,SOV,,0,0.586906851,10,Spatial_Clipped_110,Girl rubs heart,SOV,,0,,E,,NA
8,12,Transitive,Person,Free,SVO,,0,0.586906851,10,Spatial_Clipped_110,Boy lifts girl,SVO,,0,,E,,NA
8,13,Transitive,Object,Free,SVO,,0,0.060011354,10,Spatial_Clipped_111,Fireman throws star,SVO,,0,,E,,NA
8,14,Intransitive,None,Free,SV,,0,0.060011354,10,Spatial_Clipped_111,Ball rolls,SV,,0,,,,NA
8,15,Transitive,Person,Free,SVO,,0,0.060011354,10,Spatial_Clipped_111,Girl elbows old lady,SVO,,0,,E,,NA
8,16,Intransitive,None,Free,SV,,0,0.060011354,10,Spatial_Clipped_111,Boy skates,SV,,0,,,,NA
8,17,Transitive,Person,Free,SVO,,0,0.335977694,10,Spatial_Clipped_112,Fireman kicks girl,SVO,,0,,,,NA
8,18,Transitive,Object,Free,SVO,,0,0.335977694,10,Spatial_Clipped_112,Old lady kisses star,SVO,,0,,E,,NA
8,19,Transitive,Person,Free,SVO,,0,0.335977694,10,Spatial_Clipped_112,Old lady rubs fireman,SVO,,0,,E,,NA
8,20,Transitive,Person,Free,SVO,,0,0.335977694,10,Spatial_Clipped_112,Girl throws old lady,SVO,,0,,E,,NA
8,21,Intransitive,None,Free,SV,,0,0.630773908,10,Spatial_Clipped_113,Star jumps,SV,,0,,,,NA
8,22,Intransitive,None,Free,SV,,0,0.630773908,10,Spatial_Clipped_113,Fireman falls,SV,,0,,,,NA
8,23,Intransitive,None,Free,SV,,0,0.630773908,10,Spatial_Clipped_113,Heart falls,SV,,0,,,,NA
8,24,Transitive,Object,Free,SOV,,0,0.630773908,10,Spatial_Clipped_113,Boy pokes heart,SOV,,0,,E,,NA
8,25,Transitive,Object,Free,SVO,,0,0.46206371,10,Spatial_Clipped_114,Fireman lifts car,SVO,,0,,E,,NA
8,26,Transitive,Person,Free,SVO,,0,0.46206371,10,Spatial_Clipped_114,Old lady pokes fireman,SVO,,0,,E,,NA
8,27,Intransitive,None,Free,SV,,0,0.46206371,10,Spatial_Clipped_114,Girl tumbles,SV,,0,,,,NA
8,28,Transitive,Person,Free,SVO,,0,0.46206371,10,Spatial_Clipped_114,Girl kisses boy,SVO,,0,,,,NA
21,5,Transitive,Object,Case,SVO,1,0,0.229389566,24,Spatial_Clipped_007,Boy kicks ball,SVO,,0,,E,,NA
21,6,Transitive,Object,Case,SVO,,0,0.229389566,24,Spatial_Clipped_007,Girl pushes car,SVO,,0,,E,,NA
21,7,Intransitive,None,Case,SV,,0,0.229389566,24,Spatial_Clipped_007,Old lady jumps,SV,,0,,E,,NA
21,8,Transitive,Person,Case,SVO,,0,0.229389566,24,Spatial_Clipped_007,Fireman pushes boy,SVO,,0,,E,,NA
21,9,Transitive,Object,Case,SVO,,0,0.047929812,24,Spatial_Clipped_008,Old lady elbows ball,SVO,,0,,E,,NA
21,10,Intransitive,None,Case,SV,,1,0.047929812,24,Spatial_Clipped_008,Car tumbles,SV,,0,,,,NA
21,11,Transitive,Object,Case,SVO,,1,0.047929812,24,Spatial_Clipped_008,Girl rubs heart,SVO,,0,,E,,NA
21,12,Transitive,Person,Case,SOV,,0,0.047929812,24,Spatial_Clipped_008,Boy lifts girl,SVO,,0,,E,,NA
21,13,Transitive,Object,Case,SVOV,,0,0.275485327,24,Spatial_Clipped_009,Fireman throws star,SVO,,0,,E,,NA
21,14,Intransitive,None,Case,SV,,0,0.275485327,24,Spatial_Clipped_009,Ball rolls,SV,,0,,,,NA
21,15,Transitive,Person,Case,SVOV,,1,0.275485327,24,Spatial_Clipped_009,Girl elbows old lady,SVO,,0,,E,,NA
21,16,Intransitive,None,Case,SV/SV,,0,0.275485327,24,Spatial_Clipped_009,Boy skates,"SV,SV",,0,,E,,NA
21,17,Transitive,Person,Case,SVO,,0,0.807603192,24,Spatial_Clipped_010,Fireman kicks girl,SVO,,0,,E,,NA
21,18,Transitive,Object,Case,SVO,,1,0.807603192,24,Spatial_Clipped_010,Old lady kisses star,SVO,,0,,E,,NA
21,19,Transitive,Person,Case,SVO,,1,0.807603192,24,Spatial_Clipped_010,Old lady rubs fireman,SVO,,0,,E,,NA
21,20,Transitive,Person,Case,SVOV,,0,0.807603192,24,Spatial_Clipped_010,Girl throws old lady,SVO,,0,,E,,NA
21,21,Intransitive,None,Case,SV,,1,0.456453851,24,Spatial_Clipped_011,Star jumps,SV,,0,,,,NA
21,22,Intransitive,None,Case,SV,,0,0.456453851,24,Spatial_Clipped_011,Fireman falls,SV,,0,,,,NA
21,23,Intransitive,None,Case,SV,,1,0.456453851,24,Spatial_Clipped_011,Heart falls,SV,,0,,,,NA
21,24,Transitive,Object,Case,SVO,,0,0.456453851,24,Spatial_Clipped_011,Boy pokes heart,SVO,,0,,E,,NA
21,25,Transitive,Object,Case,SVO,,0,0.169699144,24,Spatial_Clipped_012,Fireman lifts car,SOV,,0,,E,,NA
21,26,Transitive,Person,Case,SVO,,1,0.169699144,24,Spatial_Clipped_012,Old lady pokes fireman,SVO,,0,,E,,NA
21,27,Intransitive,None,Case,SV,,0,0.169699144,24,Spatial_Clipped_012,Girl tumbles,SV,,0,,,,NA
21,28,Transitive,Person,Case,SVO,,1,0.169699144,24,Spatial_Clipped_012,Girl kisses boy,SVO,,0,,E,,NA
21,5,Transitive,Object,Free,SV,1,0,0.858413122,1,Spatial_Clipped_001,Boy kicks ball,SV,X,0,,E,Only gestured 'boy' and 'kicks' No sentence,NA
21,6,Transitive,Object,Free,SV,1,0,0.858413122,1,Spatial_Clipped_001,Girl pushes car,SV,X,0,,E,Only gestured 'girl' and 'pushes' No sentence,NA
21,7,Intransitive,None,Free,SV,,0,0.858413122,1,Spatial_Clipped_001,Old lady jumps,SV,,0,,E,,NA
21,8,Transitive,Person,Free,SVO,,0,0.858413122,1,Spatial_Clipped_001,Fireman pushes boy,SVO,,0,,E,,NA
21,9,Transitive,Object,Free,SOV,,0,0.874919631,1,Spatial_Clipped_002,Old lady elbows ball,SOV,,0,,E,,NA
21,10,Intransitive,None,Free,SV,,0,0.874919631,1,Spatial_Clipped_002,Car tumbles,SV,,0,,,,NA
21,11,Transitive,Object,Free,SOV,,0,0.874919631,1,Spatial_Clipped_002,Girl rubs heart,SOV,,0,,E,,NA
