"","Subject","Clipped.Movie.File","Trial.Number","GestureCondition","Object.Type","Sentence","Used.ASL","Final.Full.WordOrder","WordOrder","WordOrder.Classified","SpatialCue","Agent.Embod","Verb.Embod","Patient.Embod","WordOrder.Embod.Classified","ToInclude.Participant"
"1077",65,"Spatial_Clipped_488",9,"Case","Object","Old lady elbows ball","NO","SOV","SOV","VerbLateral","Spatial.Present","1","1","0","NonAdjacent",1
"1078",65,"Spatial_Clipped_489",13,"Case","Object","Fireman throws star","NO","SOV","SOV","VerbLateral","Spatial.Present","1","1","0","NonAdjacent",1
"1079",65,"Spatial_Clipped_489",15,"Case","Person","Girl elbows old lady","NO","OSV","OSV","VerbLateral","Spatial.Present","0","1","1","Adjacent",1
"1080",65,"Spatial_Clipped_490",17,"Case","Person","Fireman kicks girl","NO","SVO","SVO","VerbMedial","Spatial.Present","1","0","0","Adjacent",1
"1081",65,"Spatial_Clipped_490",18,"Case","Object","Old lady kisses star","NO","OSV","OSV","VerbLateral","Spatial.Present","1","1","0","Adjacent",1
"1082",65,"Spatial_Clipped_490",19,"Case","Person","Old lady rubs fireman","NO","SVO","SVO","VerbMedial","Spatial.Present","1","1","1","Adjacent",1
"1083",65,"Spatial_Clipped_490",20,"Case","Person","Girl throws old lady","NO","SVO","SVO","VerbMedial","Spatial.Present","0","1","1","Adjacent",1
"1084",65,"Spatial_Clipped_491",24,"Case","Object","Boy pokes heart","NO","SOV","SOV","VerbLateral","Spatial.Present","0","1","0","NonAdjacent",1
"1085",65,"Spatial_Clipped_492",25,"Case","Object","Fireman lifts car","NO","SOV","SOV","VerbLateral","Spatial.Present","1","1","0","NonAdjacent",1
"1086",65,"Spatial_Clipped_492",26,"Case","Person","Old lady pokes fireman","NO","SVO","SVO","VerbMedial","Spatial.Present","1","1","1","Adjacent",1
"1087",65,"Spatial_Clipped_492",28,"Case","Person","Girl kisses boy","NO","SVO","SVO","VerbMedial","Spatial.Present","0","1","0","Adjacent",1
"1088",66,"Spatial_Clipped_493",5,"Free","Person","Girl kisses boy","","SVO","SVO","VerbMedial","Spatial.Absent","1","1","1","Adjacent",1
"1089",66,"Spatial_Clipped_493",7,"Free","Person","Old lady pokes fireman","","SVO","SVO","VerbMedial","Spatial.Absent","1","1","1","Adjacent",1
"1090",66,"Spatial_Clipped_493",8,"Free","Object","Fireman lifts car","","SOV","SOV","VerbLateral","Spatial.Absent","1","1","0","NonAdjacent",1
"1091",66,"Spatial_Clipped_494",9,"Free","Object","Boy pokes heart","","SOV","SOV","VerbLateral","Spatial.Absent","1","1","0","NonAdjacent",1
"1092",66,"Spatial_Clipped_495",13,"Free","Person","Girl throws old lady","","SOV","SOV","VerbLateral","Spatial.Absent","1","1","1","NonAdjacent",1
"1093",66,"Spatial_Clipped_495",14,"Free","Person","Old lady rubs fireman","","SOV","SOV","VerbLateral","Spatial.Absent","1","1","1","NonAdjacent",1
"1094",66,"Spatial_Clipped_495",15,"Free","Object","Old lady kisses star","","SOV","SOV","VerbLateral","Spatial.Absent","1","1","0","NonAdjacent",1
"1095",66,"Spatial_Clipped_495",16,"Free","Person","Fireman kicks girl","","SVO","SVO","VerbMedial","Spatial.Absent","1","1","1","Adjacent",1
"1096",66,"Spatial_Clipped_496",18,"Free","Person","Girl elbows old lady","","SVO","SVO","VerbMedial","Spatial.Absent","1","1","1","Adjacent",1
"1097",66,"Spatial_Clipped_496",20,"Free","Object","Fireman throws star","","OVS","OVS","VerbMedial","Spatial.Absent","1","1","0","NonAdjacent",1
"1098",66,"Spatial_Clipped_497",21,"Free","Person","Boy lifts girl","","SVO","SVO","VerbMedial","Spatial.Absent","1","1","1","Adjacent",1
"1099",66,"Spatial_Clipped_497",22,"Free","Object","Girl rubs heart","","SOV","SOV","VerbLateral","Spatial.Absent","1","1","0","NonAdjacent",1
"1100",66,"Spatial_Clipped_497",24,"Free","Object","Old lady elbows ball","","SVO","SVO","VerbMedial","Spatial.Absent","1","1","0","Adjacent",1
"1101",66,"Spatial_Clipped_498",25,"Free","Person","Fireman pushes boy","","SVO","SVO","VerbMedial","Spatial.Absent","1","1","1","Adjacent",1
"1102",66,"Spatial_Clipped_498",27,"Free","Object","Girl pushes car","","SOV","SOV","VerbLateral","Spatial.Absent","1","1","0","NonAdjacent",1
"1103",66,"Spatial_Clipped_498",28,"Free","Object","Boy kicks ball","","SVO","SVO","VerbMedial","Spatial.Absent","1","1","0","Adjacent",1
"1104",66,"Spatial_Clipped_499",5,"Case","Person","Girl kisses boy","","SOV","SOV","VerbLateral","Spatial.Present","1","1","1","NonAdjacent",1
"1105",66,"Spatial_Clipped_499",7,"Case","Person","Old lady pokes fireman","","SVO","SVO","VerbMedial","Spatial.Present","1","1","1","Adjacent",1
"1106",66,"Spatial_Clipped_499",8,"Case","Object","Fireman lifts car","","SV","SV","Unclassified","Spatial.Present","1","1","0","Unclassified",1
"1107",66,"Spatial_Clipped_500",9,"Case","Object","Boy pokes heart","","SOV","SOV","VerbLateral","Spatial.Present","1","1","0","NonAdjacent",1
"1108",66,"Spatial_Clipped_501",13,"Case","Person","Girl throws old lady","","SVO","SVO","VerbMedial","Spatial.Present","1","1","1","Adjacent",1
"1109",66,"Spatial_Clipped_501",14,"Case","Person","Old lady rubs fireman","","SVO","SVO","VerbMedial","Spatial.Present","1","1","1","Adjacent",1
"1110",66,"Spatial_Clipped_501",15,"Case","Object","Old lady kisses star","","SVO","SVO","VerbMedial","Spatial.Present","1","1","0","Adjacent",1
"1111",66,"Spatial_Clipped_501",16,"Case","Person","Fireman kicks girl","","SVO","SVO","VerbMedial","Spatial.Present","1","1","1","Adjacent",1
"1112",66,"Spatial_Clipped_502",18,"Case","Person","Girl elbows old lady","","SVO","SVO","VerbMedial","Spatial.Present","1","1","1","Adjacent",1
"1113",66,"Spatial_Clipped_502",20,"Case","Object","Fireman throws star","","SOVSO","VSO","VerbLateral","Spatial.Present","1","1","0","NonAdjacent",1
"1114",66,"Spatial_Clipped_503",21,"Case","Person","Boy lifts girl","","SVO","SVO","VerbMedial","Spatial.Present","1","1","1","Adjacent",1
"1115",66,"Spatial_Clipped_503",22,"Case","Object","Girl rubs heart","","SOV","SOV","VerbLateral","Spatial.Present","1","1","0","NonAdjacent",1
"1116",66,"Spatial_Clipped_503",24,"Case","Object","Old lady elbows ball","","SOSOSV","OSV","VerbLateral","Spatial.Present","1","1","0","Adjacent",1
"1117",66,"Spatial_Clipped_504",25,"Case","Person","Fireman pushes boy","","SVO","SVO","VerbMedial","Spatial.Present","1","1","1","Adjacent",1
"1118",66,"Spatial_Clipped_504",27,"Case","Object","Girl pushes car","","SVOSVO","SVO","VerbMedial","Spatial.Present","1","1","0","Adjacent",1
"1119",66,"Spatial_Clipped_504",28,"Case","Object","Boy kicks ball","","SVO","SVO","VerbMedial","Spatial.Present","1","1","0","Adjacent",1
"1120",67,"Spatial_Clipped_505",5,"Free","Object","Boy kicks ball","","SOV","SOV","VerbLateral","Spatial.Present","1","1","0","NonAdjacent",1
"1121",67,"Spatial_Clipped_505",6,"Free","Object","Girl pushes car","","OV","OV","Unclassified","Spatial.Present","0","1","0","Unclassified",1
"1122",67,"Spatial_Clipped_505",8,"Free","Person","Fireman pushes boy","","OV","OV","Unclassified","Spatial.Absent","0","1","0","Unclassified",1
"1123",67,"Spatial_Clipped_506",11,"Free","Object","Girl rubs heart","","OV","OV","Unclassified","Spatial.Absent","0","1","0","Unclassified",1
"1124",67,"Spatial_Clipped_506",12,"Free","Person","Boy lifts girl","","SV","SV","Unclassified","Spatial.Absent","1","1","0","Unclassified",1
"1125",67,"Spatial_Clipped_506",9,"Free","Object","Old lady elbows ball","","SOV","SOV","VerbLateral","Spatial.Present","1","1","0","NonAdjacent",1
"1126",67,"Spatial_Clipped_507",13,"Free","Object","Fireman throws star","","OV","OV","Unclassified","Spatial.Absent","0","1","0","Unclassified",1
"1127",67,"Spatial_Clipped_507",15,"Free","Person","Girl elbows old lady","","VO","VO","Unclassified","Spatial.Absent","0","1","1","Unclassified",1
"1128",67,"Spatial_Clipped_508",17,"Free","Person","Fireman kicks girl","","SOV","SOV","VerbLateral","Spatial.Present","0","0","0","NonAdjacent",1
"1129",67,"Spatial_Clipped_508",18,"Free","Object","Old lady kisses star","","OSV","OSV","VerbLateral","Spatial.Absent","1","1","0","Adjacent",1
"1130",67,"Spatial_Clipped_508",19,"Free","Person","Old lady rubs fireman","","SV","SV","Unclassified","Spatial.Absent","1","1","0","Unclassified",1
"1131",67,"Spatial_Clipped_508",20,"Free","Person","Girl throws old lady","","OV","OV","Unclassified","Spatial.Absent","0","1","1","Unclassified",1
"1132",67,"Spatial_Clipped_509",24,"Free","Object","Boy pokes heart","","SOV","SOV","VerbLateral","Spatial.Present","1","1","0","NonAdjacent",1
"1133",67,"Spatial_Clipped_510",25,"Free","Object","Fireman lifts car","","OV","OV","Unclassified","Spatial.Present","0","1","0","Unclassified",1
"1134",67,"Spatial_Clipped_510",26,"Free","Person","Old lady pokes fireman","","SOV","SOV","VerbLateral","Spatial.Absent","1","1","0","NonAdjacent",1
"1135",67,"Spatial_Clipped_510",28,"Free","Person","Girl kisses boy","","OV","OV","Unclassified","Spatial.Absent","0","1","1","Unclassified",1
"1136",67,"Spatial_Clipped_511",5,"Case","Object","Boy kicks ball","","OVSV","VSV","Unclassified","Spatial.Present","1","0","0","Unclassified",1
"1137",67,"Spatial_Clipped_511",6,"Case","Object","Girl pushes car","","OSV","OSV","VerbLateral","Spatial.Present","1","0","0","Adjacent",1
"1138",67,"Spatial_Clipped_511",8,"Case","Person","Fireman pushes boy","","OSV","OSV","VerbLateral","Spatial.Absent","1","0","1","Adjacent",1
"1139",67,"Spatial_Clipped_512",11,"Case","Object","Girl rubs heart","","SOSV","OSV","VerbLateral","Spatial.Present","1","1","0","Adjacent",1
"1140",67,"Spatial_Clipped_512",12,"Case","Person","Boy lifts girl","","OSV","OSV","VerbLateral","Spatial.Present","1","0","1","Adjacent",1
"1141",67,"Spatial_Clipped_512",9,"Case","Object","Old lady elbows ball","","OSV","OSV","VerbLateral","Spatial.Present","1","1","0","Adjacent",1
"1142",67,"Spatial_Clipped_513",13,"Case","Object","Fireman throws star","","SOV","SOV","VerbLateral","Spatial.Present","1","0","0","NonAdjacent",1
"1143",67,"Spatial_Clipped_513",15,"Case","Person","Girl elbows old lady","","SOV","SOV","VerbLateral","Spatial.Present","1","1","1","NonAdjacent",1
"1144",67,"Spatial_Clipped_514",17,"Case","Person","Fireman kicks girl","","OSV","OSV","VerbLateral","Spatial.Present","1","0","1","Adjacent",1
"1145",67,"Spatial_Clipped_514",18,"Case","Object","Old lady kisses star","","OSVSV","VSV","Unclassified","Spatial.Present","1","1","0","Unclassified",1
"1146",67,"Spatial_Clipped_514",19,"Case","Person","Old lady rubs fireman","","VOSV","OSV","VerbLateral","Spatial.Present","1","1","1","Adjacent",1
"1147",67,"Spatial_Clipped_514",20,"Case","Person","Girl throws old lady","","VOS","VOS","VerbLateral","Spatial.Present","1","0","1","NonAdjacent",1
"1148",67,"Spatial_Clipped_515",24,"Case","Object","Boy pokes heart","","OSV","OSV","VerbLateral","Spatial.Present","1","0","0","Adjacent",1
"1149",67,"Spatial_Clipped_516",25,"Case","Object","Fireman lifts car","","VOS","VOS","VerbLateral","Spatial.Present","1","0","0","NonAdjacent",1
"1150",67,"Spatial_Clipped_516",26,"Case","Person","Old lady pokes fireman","","VOS","VOS","VerbLateral","Spatial.Present","1","0","1","NonAdjacent",1
"1151",67,"Spatial_Clipped_516",28,"Case","Person","Girl kisses boy","","VOSV","OSV","VerbLateral","Spatial.Present","1","1","1","Adjacent",1
